unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1527519660,2018-05-28 15:01:00,BTC/USD,7263.99,7264.55,7263.99,7264.55,1.13378066,8236.406293603
1527520560,2018-05-28 15:16:00,BTC/USD,7273.9,7279.87,7263.8,7270.94,10.32780058,75092.8183491452
1527521460,2018-05-28 15:31:00,BTC/USD,7272.99,7273.0,7265.0,7272.99,2.0647431,15016.855918868998
1527522360,2018-05-28 15:46:00,BTC/USD,7223.11,7239.37,7223.06,7225.66,1.82142792,13161.0188644272
1527523260,2018-05-28 16:01:00,BTC/USD,7236.54,7241.99,7229.18,7229.5,1.21229664,8764.29855888
1527524160,2018-05-28 16:16:00,BTC/USD,7237.26,7237.29,7236.54,7237.28,0.72763306,5266.0841924768
1527525060,2018-05-28 16:31:00,BTC/USD,7241.67,7243.5,7241.67,7243.5,0.18298876,1325.47908306
1527525960,2018-05-28 16:46:00,BTC/USD,7225.55,7225.55,7216.11,7224.33,0.15843488,1144.5858566304
1527526860,2018-05-28 17:01:00,BTC/USD,7225.99,7227.2,7222.49,7225.99,0.0645788,466.645763012
1527527760,2018-05-28 17:16:00,BTC/USD,7227.99,7230.0,7222.11,7227.47,7.29574361,52729.7680689667
1527528660,2018-05-28 17:31:00,BTC/USD,7223.57,7228.51,7221.36,7224.13,7.15882527,51716.28439776511
1527529560,2018-05-28 17:46:00,BTC/USD,7229.37,7229.37,7229.37,7229.37,0.001832,13.24420584
1527530460,2018-05-28 18:01:00,BTC/USD,7244.67,7245.21,7236.83,7242.99,0.21906918,1586.7158800482
1527531360,2018-05-28 18:16:00,BTC/USD,7235.0,7239.98,7235.0,7239.98,0.11096,803.3481808
1527532260,2018-05-28 18:31:00,BTC/USD,7244.1,7244.1,7235.1,7241.84,0.8977239,6501.172847976
1527533160,2018-05-28 18:46:00,BTC/USD,7228.99,7233.3,7222.28,7227.64,0.10340117,747.3464323388
1527534060,2018-05-28 19:01:00,BTC/USD,7220.61,7220.61,7211.81,7211.81,0.40816252,2943.5905433612
1527534960,2018-05-28 19:16:00,BTC/USD,7233.16,7233.16,7225.66,7233.15,0.15480762,1119.746736603
1527535860,2018-05-28 19:31:00,BTC/USD,7229.53,7229.53,7225.91,7225.91,0.14221908,1027.6622723628
1527536760,2018-05-28 19:46:00,BTC/USD,7267.26,7267.26,7252.76,7259.85,18.74844181,136110.87527432851
1527537660,2018-05-28 20:01:00,BTC/USD,7247.99,7250.11,7236.19,7236.19,0.73871038,5345.4486646522
1527538560,2018-05-28 20:16:00,BTC/USD,7235.0,7240.91,7235.0,7240.15,2.11706255,15327.8504213825
